icao24,callsign,lat,lon,altitude,timestamp
3df79f,WHS2AH,53.4765,8.1611,495.3,1567561580
3df79f,WHS2AH,53.4765,8.1611,495.3,1567561600
3df79f,WHS2AH,53.498,8.2027,502.92,1567561640
3df79f,WHS2AH,53.498,8.2027,502.92,1567561660
3df79f,WHS2AH,53.498,8.2027,502.92,1567561680
3df79f,WHS2AH,53.498,8.2027,495.3,1567561700
3df79f,WHS2AH,53.498,8.2027,495.3,1567561720
3455d6,VOE2469,42.6006,17.1686,11414.76,1567557440
3455d6,VOE2469,42.6203,17.1214,11414.76,1567557460
3455d6,VOE2469,42.64,17.0742,11407.14,1567557480
3455d6,VOE2469,42.6603,17.0254,11407.14,1567557500
3455d6,VOE2469,42.68,16.9781,11399.52,1567557520
3455d6,VOE2469,42.6991,16.9322,11399.52,1567557540
3455d6,VOE2469,42.7186,16.8853,11399.52,1567557560
3455d6,VOE2469,42.723,16.8745,11399.52,1567557580
3455d6,VOE2469,42.7555,16.796,11399.52,1567557600
3455d6,VOE2469,42.7785,16.7404,11407.14,1567557620
3455d6,VOE2469,42.7985,16.6919,11407.14,1567557640
3455d6,VOE2469,42.819,16.6419,11407.14,1567557660
3455d6,VOE2469,42.8388,16.5935,11407.14,1567557680
3455d6,VOE2469,42.8588,16.5446,11414.76,1567557700
3455d6,VOE2469,42.8787,16.4962,11407.14,1567557720
3455d6,VOE2469,42.8966,16.4523,11407.14,1567557740
3455d6,VOE2469,42.919,16.3975,11422.38,1567557760
3455d6,VOE2469,42.9361,16.3556,11422.38,1567557780
3455d6,VOE2469,42.9361,16.3556,11422.38,1567557800
3455d6,VOE2469,42.9361,16.3556,11422.38,1567557820
3455d6,VOE2469,42.9361,16.3556,11422.38,1567557840
3455d6,VOE2469,42.9361,16.3556,11422.38,1567557860
3455d6,VOE2469,43.1372,15.857,11414.76,1567557980
3455d6,VOE2469,43.1571,15.807,11414.76,1567558000
3455d6,VOE2469,43.1757,15.7603,11414.76,1567558020
3455d6,VOE2469,43.1958,15.7099,11414.76,1567558040
3455d6,VOE2469,43.2344,15.6128,11414.76,1567558080
3455d6,VOE2469,43.2546,15.5617,11407.14,1567558100
3455d6,VOE2469,43.2743,15.5118,11407.14,1567558120
3455d6,VOE2469,43.2939,15.4622,11407.14,1567558140
3455d6,VOE2469,43.3133,15.4131,11407.14,1567558160
3455d6,VOE2469,43.3327,15.3638,11407.14,1567558180
3455d6,VOE2469,43.3527,15.3128,11407.14,1567558200
3455d6,VOE2469,43.3725,15.2622,11414.76,1567558220
3455d6,VOE2469,43.392,15.2119,11422.38,1567558240
3455d6,VOE2469,43.4111,15.1627,11422.38,1567558260
3455d6,VOE2469,43.4302,15.114,11430,1567558280
3455d6,VOE2469,43.449,15.0658,11430,1567558300
3455d6,VOE2469,43.4699,15.0122,11430,1567558320
3455d6,VOE2469,43.4884,14.9644,11430,1567558340
3455d6,VOE2469,43.5079,14.9141,11430,1567558360
3455d6,VOE2469,43.528,14.8622,11430,1567558380
3455d6,VOE2469,43.547,14.813,11430,1567558400
3455d6,VOE2469,43.5667,14.7622,11430,1567558420
3455d6,VOE2469,43.5859,14.7121,11430,1567558440
3455d6,VOE2469,43.6053,14.6614,11430,1567558460
3455d6,VOE2469,43.623,14.615,11414.76,1567558480
3455d6,VOE2469,43.6402,14.5702,11414.76,1567558500
3455d6,VOE2469,43.6619,14.5134,11422.38,1567558520
3455d6,VOE2469,43.6808,14.4618,11414.76,1567558540
3455d6,VOE2469,43.6875,14.4409,11422.38,1567558560
3455d6,VOE2469,43.71,14.3553,11430,1567558580
3455d6,VOE2469,43.7231,14.3013,11422.38,1567558600
3455d6,VOE2469,43.7358,14.2486,11422.38,1567558620
3455d6,VOE2469,43.7489,14.1941,11422.38,1567558640
3455d6,VOE2469,43.7614,14.1425,11422.38,1567558660
3455d6,VOE2469,43.7747,14.0869,11422.38,1567558680
3455d6,VOE2469,43.7878,14.0324,11430,1567558700
3455d6,VOE2469,43.7999,13.982,11430,1567558720
3455d6,VOE2469,43.8132,13.9257,11430,1567558740
3455d6,VOE2469,43.8257,13.873,11437.62,1567558760
3455d6,VOE2469,43.8385,13.819,11437.62,1567558780
3455d6,VOE2469,43.8514,13.7647,11437.62,1567558800
3455d6,VOE2469,43.8639,13.7113,11437.62,1567558820
3455d6,VOE2469,43.8767,13.6571,11437.62,1567558840
3455d6,VOE2469,43.889,13.6045,11437.62,1567558860
3455d6,VOE2469,43.9016,13.5509,11430,1567558880
3455d6,VOE2469,43.9142,13.4968,11430,1567558900
3455d6,VOE2469,43.9266,13.4433,11430,1567558920
3455d6,VOE2469,43.9392,13.3892,11422.38,1567558940
3455d6,VOE2469,43.9514,13.3364,11422.38,1567558960
3455d6,VOE2469,43.9639,13.2824,11422.38,1567558980
3455d6,VOE2469,43.9762,13.2294,11422.38,1567559000
3455d6,VOE2469,43.9883,13.1765,11422.38,1567559020
3455d6,VOE2469,44.0007,13.1223,11430,1567559040
3455d6,VOE2469,44.0129,13.0687,11437.62,1567559060
3455d6,VOE2469,44.0252,13.015,11430,1567559080
3455d6,VOE2469,44.0373,12.962,11430,1567559100
3455d6,VOE2469,44.049,12.9106,11437.62,1567559120
3455d6,VOE2469,44.0613,12.8564,11437.62,1567559140
3455d6,VOE2469,44.0733,12.8034,11445.24,1567559160
3455d6,VOE2469,44.0851,12.7508,11445.24,1567559180
3455d6,VOE2469,44.0976,12.6953,11445.24,1567559200
3455d6,VOE2469,44.1096,12.6416,11437.62,1567559220
3455d6,VOE2469,44.1214,12.589,11445.24,1567559240
3455d6,VOE2469,44.1335,12.5348,11437.62,1567559260
3455d6,VOE2469,44.1455,12.4809,11437.62,1567559280
3455d6,VOE2469,44.1577,12.426,11437.62,1567559300
3455d6,VOE2469,44.1695,12.3727,11437.62,1567559320
3455d6,VOE2469,44.1814,12.319,11437.62,1567559340
3455d6,VOE2469,44.1932,12.2653,11437.62,1567559360
3455d6,VOE2469,44.205,12.2118,11445.24,1567559380
3455d6,VOE2469,44.2167,12.1586,11437.62,1567559400
3455d6,VOE2469,44.2283,12.1055,11430,1567559420
3455d6,VOE2469,44.2401,12.0513,11430,1567559440
3455d6,VOE2469,44.2517,11.9981,11430,1567559460
3455d6,VOE2469,44.263,11.946,11445.24,1567559480
3455d6,VOE2469,44.2746,11.8928,11452.86,1567559500
3455d6,VOE2469,44.2862,11.8391,11452.86,1567559520
3455d6,VOE2469,44.2978,11.7848,11452.86,1567559540
3455d6,VOE2469,44.3092,11.7319,11452.86,1567559560
3455d6,VOE2469,44.3208,11.6779,11452.86,1567559580
3455d6,VOE2469,44.3321,11.6251,11445.24,1567559600
3455d6,VOE2469,44.3436,11.5711,11445.24,1567559620
3455d6,VOE2469,44.3546,11.5189,11437.62,1567559640
3455d6,VOE2469,44.366,11.4656,11437.62,1567559660
3455d6,VOE2469,44.3774,11.4119,11437.62,1567559680
3455d6,VOE2469,44.3885,11.3593,11437.62,1567559700
3455d6,VOE2469,44.3998,11.3057,11437.62,1567559720
3455d6,VOE2469,44.411,11.2523,11437.62,1567559740
3455d6,VOE2469,44.4221,11.1992,11445.24,1567559760
3455d6,VOE2469,44.4334,11.1454,11445.24,1567559780
3455d6,VOE2469,44.4444,11.0927,11452.86,1567559800
3455d6,VOE2469,44.4554,11.0394,11445.24,1567559820
3455d6,VOE2469,44.4664,10.9867,11445.24,1567559840
3455d6,VOE2469,44.4775,10.933,11452.86,1567559860
3455d6,VOE2469,44.4884,10.8797,11445.24,1567559880
3455d6,VOE2469,44.4989,10.8289,11445.24,1567559900
3455d6,VOE2469,44.5096,10.7763,11445.24,1567559920
3455d6,VOE2469,44.5207,10.7226,11445.24,1567559940
3455d6,VOE2469,44.5315,10.6696,11445.24,1567559960
3455d6,VOE2469,44.5422,10.617,11452.86,1567559980
3455d6,VOE2469,44.5531,10.5633,11452.86,1567560000
3455d6,VOE2469,44.5639,10.5102,11452.86,1567560020
3455d6,VOE2469,44.5744,10.4582,11452.86,1567560040
3455d6,VOE2469,44.5851,10.4051,11452.86,1567560060
3455d6,VOE2469,44.5958,10.3513,11452.86,1567560080
3455d6,VOE2469,44.6066,10.2977,11452.86,1567560100
3455d6,VOE2469,44.6169,10.2461,11452.86,1567560120
3455d6,VOE2469,44.6277,10.1918,11452.86,1567560140
3455d6,VOE2469,44.6384,10.1382,11452.86,1567560160
3455d6,VOE2469,44.6488,10.0849,11452.86,1567560180
3455d6,VOE2469,44.6592,10.0328,11452.86,1567560200
3455d6,VOE2469,44.6699,9.9783,11452.86,1567560220
3455d6,VOE2469,44.6802,9.9261,11452.86,1567560240
3455d6,VOE2469,44.6908,9.8721,11452.86,1567560260
3455d6,VOE2469,44.7013,9.8185,11452.86,1567560280
3455d6,VOE2469,44.7117,9.7655,11452.86,1567560300
3455d6,VOE2469,44.7217,9.7136,11452.86,1567560320
3455d6,VOE2469,44.732,9.6606,11460.48,1567560340
3455d6,VOE2469,44.7425,9.6063,11460.48,1567560360
3455d6,VOE2469,44.7523,9.555,11460.48,1567560380
3455d6,VOE2469,44.7632,9.499,11452.86,1567560400
3455d6,VOE2469,44.7735,9.4453,11460.48,1567560420
3455d6,VOE2469,44.7837,9.3917,11452.86,1567560440
3455d6,VOE2469,44.7933,9.3413,11452.86,1567560460
3455d6,VOE2469,44.8039,9.2856,11452.86,1567560480
3455d6,VOE2469,44.814,9.2319,11452.86,1567560500
3455d6,VOE2469,44.8243,9.1779,11452.86,1567560520
3455d6,VOE2469,44.8338,9.1276,11452.86,1567560540
3455d6,VOE2469,44.8447,9.0696,11452.86,1567560560
3455d6,VOE2469,44.8545,9.0173,11452.86,1567560580
3455d6,VOE2469,44.8644,8.9644,11452.86,1567560600
3455d6,VOE2469,44.8745,8.9105,11460.48,1567560620
3455d6,VOE2469,44.8845,8.8567,11460.48,1567560640
3455d6,VOE2469,44.894,8.8048,11460.48,1567560660
3455d6,VOE2469,44.9039,8.7517,11452.86,1567560680
3455d6,VOE2469,44.913,8.7022,11445.24,1567560700
3455d6,VOE2469,44.923,8.6477,11445.24,1567560720
3455d6,VOE2469,44.9329,8.5943,11445.24,1567560740
3455d6,VOE2469,44.9423,8.5425,11445.24,1567560760
3455d6,VOE2469,44.9518,8.4908,11445.24,1567560780
3455d6,VOE2469,44.9618,8.436,11437.62,1567560800
3455d6,VOE2469,44.9714,8.3834,11445.24,1567560820
3455d6,VOE2469,44.9811,8.3297,11445.24,1567560840
3455d6,VOE2469,44.9902,8.2792,11452.86,1567560860
3455d6,VOE2469,45.0004,8.2224,11452.86,1567560880
3455d6,VOE2469,45.0099,8.1694,11460.48,1567560900
3455d6,VOE2469,45.0196,8.1158,11460.48,1567560920
3455d6,VOE2469,45.029,8.0628,11468.1,1567560940
3455d6,VOE2469,45.0387,8.0082,11468.1,1567560960
3455d6,VOE2469,45.048,7.9553,11468.1,1567560980
3455d6,VOE2469,45.0574,7.9023,11468.1,1567561000
3455d6,VOE2469,45.0668,7.8483,11468.1,1567561020
3455d6,VOE2469,45.076,7.796,11468.1,1567561040
3455d6,VOE2469,45.0854,7.7422,11460.48,1567561060
3455d6,VOE2469,45.0943,7.691,11460.48,1567561080
3455d6,VOE2469,45.1033,7.639,11460.48,1567561100
3455d6,VOE2469,45.1129,7.5839,11452.86,1567561120
3455d6,VOE2469,45.1221,7.5312,11452.86,1567561140
3455d6,VOE2469,45.1312,7.4785,11452.86,1567561160
3455d6,VOE2469,45.1401,7.4263,11452.86,1567561180
3455d6,VOE2469,45.1496,7.371,11452.86,1567561200
3455d6,VOE2469,45.1587,7.3176,11460.48,1567561220
3455d6,VOE2469,45.1678,7.2643,11468.1,1567561240
3455d6,VOE2469,45.1774,7.2111,11475.72,1567561260
3455d6,VOE2469,45.1894,7.1591,11468.1,1567561280
3455d6,VOE2469,45.2045,7.108,11460.48,1567561300
3455d6,VOE2469,45.2212,7.0604,11460.48,1567561320
3455d6,VOE2469,45.2383,7.0131,11452.86,1567561340
3455d6,VOE2469,45.2569,6.9617,11452.86,1567561360
3455d6,VOE2469,45.2744,6.9133,11445.24,1567561380
3455d6,VOE2469,45.2916,6.8638,11445.24,1567561400
3455d6,VOE2469,45.3043,6.8123,11452.86,1567561420
3455d6,VOE2469,45.3121,6.7571,11460.48,1567561440
3455d6,VOE2469,45.3181,6.7037,11460.48,1567561460
3455d6,VOE2469,45.3243,6.6496,11460.48,1567561480
3455d6,VOE2469,45.3306,6.5948,11468.1,1567561500
3455d6,VOE2469,45.3369,6.5395,11468.1,1567561520
3455d6,VOE2469,45.343,6.4847,11468.1,1567561540
3455d6,VOE2469,45.3489,6.431,11468.1,1567561560
3455d6,VOE2469,45.3551,6.375,11468.1,1567561580
3455d6,VOE2469,45.3609,6.3226,11468.1,1567561600
3455d6,VOE2469,45.3669,6.2676,11460.48,1567561620
3455d6,VOE2469,45.3727,6.2134,11460.48,1567561640
3455d6,VOE2469,45.3785,6.1603,11460.48,1567561660
3455d6,VOE2469,45.3846,6.1038,11460.48,1567561680
3455d6,VOE2469,45.3906,6.0483,11460.48,1567561700
3455d6,VOE2469,45.3965,5.994,11460.48,1567561720
346184,VLG7783,49.0695,17.126,11414.76,1567557720
346184,VLG7783,49.0424,17.0776,11414.76,1567557740
346184,VLG7783,49.0149,17.0286,11407.14,1567557760
346184,VLG7783,48.9876,16.9801,11414.76,1567557780
346184,VLG7783,48.9603,16.9313,11414.76,1567557800
346184,VLG7783,48.933,16.883,11422.38,1567557820
346184,VLG7783,48.9058,16.8349,11414.76,1567557840
346184,VLG7783,48.8784,16.7864,11414.76,1567557860
346184,VLG7783,48.8516,16.739,11422.38,1567557880
346184,VLG7783,48.8243,16.6908,11422.38,1567557900
346184,VLG7783,48.7979,16.6435,11422.38,1567557920
346184,VLG7783,48.7728,16.5918,11422.38,1567557940
346184,VLG7783,48.7505,16.5396,11422.38,1567557960
346184,VLG7783,48.7289,16.4885,11414.76,1567557980
346184,VLG7783,48.7065,16.4358,11422.38,1567558000
346184,VLG7783,48.6843,16.3836,11414.76,1567558020
346184,VLG7783,48.6617,16.3306,11422.38,1567558040
346184,VLG7783,48.6172,16.2265,11430,1567558080
346184,VLG7783,48.595,16.1745,11430,1567558100
346184,VLG7783,48.5724,16.1219,11430,1567558120
346184,VLG7783,48.5501,16.07,11430,1567558140
346184,VLG7783,48.5278,16.0181,11430,1567558160
346184,VLG7783,48.5064,15.9686,11430,1567558180
346184,VLG7783,48.4836,15.9155,11430,1567558200
346184,VLG7783,48.4614,15.8643,11430,1567558220
346184,VLG7783,48.4389,15.8125,11430,1567558240
346184,VLG7783,48.416,15.7599,11430,1567558260
346184,VLG7783,48.3935,15.7081,11437.62,1567558280
346184,VLG7783,48.3705,15.6554,11437.62,1567558300
346184,VLG7783,48.3482,15.6044,11437.62,1567558320
346184,VLG7783,48.3253,15.5522,11437.62,1567558340
346184,VLG7783,48.3027,15.5007,11437.62,1567558360
346184,VLG7783,48.2796,15.4481,11445.24,1567558380
346184,VLG7783,48.2571,15.3969,11445.24,1567558400
346184,VLG7783,48.2343,15.3452,11452.86,1567558420
346184,VLG7783,48.2112,15.2931,11452.86,1567558440
346184,VLG7783,48.1886,15.2423,11452.86,1567558460
346184,VLG7783,48.1658,15.1908,11445.24,1567558480
346184,VLG7783,48.1431,15.1395,11445.24,1567558500
346184,VLG7783,48.1204,15.0886,11437.62,1567558520
346184,VLG7783,48.0974,15.0371,11437.62,1567558540
346184,VLG7783,48.0745,14.986,11437.62,1567558560
346184,VLG7783,48.0519,14.9356,11437.62,1567558580
346184,VLG7783,48.0289,14.8843,11452.86,1567558600
346184,VLG7783,48.0058,14.8329,11452.86,1567558620
346184,VLG7783,47.9829,14.7822,11452.86,1567558640
346184,VLG7783,47.9604,14.7324,11452.86,1567558660
346184,VLG7783,47.9375,14.6814,11452.86,1567558680
346184,VLG7783,47.9143,14.6301,11452.86,1567558700
346184,VLG7783,47.891,14.5791,11452.86,1567558720
346184,VLG7783,47.8679,14.5279,11452.86,1567558740
346184,VLG7783,47.8452,14.4781,11452.86,1567558760
346184,VLG7783,47.8217,14.4268,11452.86,1567558780
346184,VLG7783,47.7984,14.3758,11452.86,1567558800
346184,VLG7783,47.7749,14.3246,11460.48,1567558820
346184,VLG7783,47.7521,14.2749,11460.48,1567558840
346184,VLG7783,47.7288,14.2243,11460.48,1567558860
346184,VLG7783,47.7054,14.1736,11460.48,1567558880
346184,VLG7783,47.6817,14.1221,11460.48,1567558900
346184,VLG7783,47.6582,14.0712,11460.48,1567558920
346184,VLG7783,47.6345,14.0199,11460.48,1567558940
346184,VLG7783,47.6113,13.9699,11460.48,1567558960
346184,VLG7783,47.5871,13.9182,11468.1,1567558980
346184,VLG7783,47.5638,13.8681,11468.1,1567559000
346184,VLG7783,47.5397,13.8163,11468.1,1567559020
346184,VLG7783,47.5161,13.7659,11475.72,1567559040
346184,VLG7783,47.4924,13.7153,11475.72,1567559060
346184,VLG7783,47.4686,13.6644,11475.72,1567559080
346184,VLG7783,47.446,13.6162,11475.72,1567559100
346184,VLG7783,47.4223,13.5662,11468.1,1567559120
346184,VLG7783,47.3979,13.5145,11468.1,1567559140
346184,VLG7783,47.3742,13.4645,11468.1,1567559160
346184,VLG7783,47.3506,13.4145,11468.1,1567559180
346184,VLG7783,47.3269,13.3644,11468.1,1567559200
346184,VLG7783,47.3031,13.3145,11468.1,1567559220
346184,VLG7783,47.2791,13.2638,11475.72,1567559240
346184,VLG7783,47.2553,13.2141,11468.1,1567559260
346184,VLG7783,47.2315,13.1642,11468.1,1567559280
346184,VLG7783,47.2073,13.1138,11468.1,1567559300
346184,VLG7783,47.1833,13.0637,11468.1,1567559320
346184,VLG7783,47.1592,13.0135,11475.72,1567559340
346184,VLG7783,47.1351,12.9635,11475.72,1567559360
346184,VLG7783,47.111,12.9136,11475.72,1567559380
346184,VLG7783,47.0868,12.8633,11475.72,1567559400
346184,VLG7783,47.0624,12.8129,11483.34,1567559420
346184,VLG7783,47.0387,12.7642,11483.34,1567559440
346184,VLG7783,47.0143,12.7139,11490.96,1567559460
346184,VLG7783,46.9913,12.6668,11490.96,1567559480
346184,VLG7783,46.9667,12.6169,11490.96,1567559500
346184,VLG7783,46.9414,12.5682,11490.96,1567559520
346184,VLG7783,46.9163,12.5193,11483.34,1567559540
346184,VLG7783,46.8913,12.4708,11483.34,1567559560
346184,VLG7783,46.8659,12.4213,11483.34,1567559580
346184,VLG7783,46.8413,12.3734,11506.2,1567559600
346184,VLG7783,46.8159,12.3242,11590.02,1567559620
346184,VLG7783,46.7909,12.2757,11673.84,1567559640
346184,VLG7783,46.7663,12.2281,11750.04,1567559660
346184,VLG7783,46.7411,12.1796,11803.38,1567559680
346184,VLG7783,46.7162,12.1316,11803.38,1567559700
346184,VLG7783,46.6919,12.0849,11803.38,1567559720
346184,VLG7783,46.6667,12.0364,11803.38,1567559740
346184,VLG7783,46.6415,11.9882,11803.38,1567559760
346184,VLG7783,46.6165,11.9404,11803.38,1567559780
346184,VLG7783,46.5919,11.8934,11803.38,1567559800
346184,VLG7783,46.5671,11.846,11803.38,1567559820
346184,VLG7783,46.5417,11.7978,11803.38,1567559840
346184,VLG7783,46.5173,11.7514,11803.38,1567559860
346184,VLG7783,46.4922,11.7037,11803.38,1567559880
346184,VLG7783,46.4675,11.6569,11803.38,1567559900
346184,VLG7783,46.4422,11.6091,11795.76,1567559920
346184,VLG7783,46.4175,11.5626,11795.76,1567559940
346184,VLG7783,46.3931,11.5166,11788.14,1567559960
346184,VLG7783,46.3686,11.4703,11795.76,1567559980
346184,VLG7783,46.3433,11.4228,11795.76,1567560000
346184,VLG7783,46.3179,11.3751,11795.76,1567560020
346184,VLG7783,46.2927,11.3282,11803.38,1567560040
346184,VLG7783,46.2675,11.281,11811,1567560060
346184,VLG7783,46.2418,11.2331,11811,1567560080
346184,VLG7783,46.2169,11.1867,11811,1567560100
346184,VLG7783,46.1913,11.1391,11811,1567560120
346184,VLG7783,46.1656,11.0914,11811,1567560140
346184,VLG7783,46.14,11.0441,11811,1567560160
346184,VLG7783,46.1145,10.9968,11818.62,1567560180
346184,VLG7783,46.0887,10.9491,11811,1567560200
346184,VLG7783,46.0621,10.9011,11818.62,1567560220
346184,VLG7783,46.0364,10.8549,11818.62,1567560240
346184,VLG7783,46.0103,10.8077,11811,1567560260
346184,VLG7783,45.9842,10.7607,11818.62,1567560280
346184,VLG7783,45.958,10.7135,11818.62,1567560300
346184,VLG7783,45.9331,10.6686,11818.62,1567560320
346184,VLG7783,45.907,10.6217,11818.62,1567560340
346184,VLG7783,45.8808,10.5748,11818.62,1567560360
346184,VLG7783,45.8553,10.529,11818.62,1567560380
346184,VLG7783,45.8287,10.4816,11811,1567560400
346184,VLG7783,45.8033,10.4363,11803.38,1567560420
346184,VLG7783,45.7771,10.3896,11803.38,1567560440
346184,VLG7783,45.7511,10.3432,11811,1567560460
346184,VLG7783,45.7248,10.2965,11811,1567560480
346184,VLG7783,45.6992,10.2513,11811,1567560500
346184,VLG7783,45.6728,10.2046,11811,1567560520
346184,VLG7783,45.647,10.159,11811,1567560540
346184,VLG7783,45.6207,10.1124,11811,1567560560
346184,VLG7783,45.5947,10.0666,11811,1567560580
346184,VLG7783,45.5689,10.0212,11795.76,1567560600
346184,VLG7783,45.5428,9.9755,11803.38,1567560620
346184,VLG7783,45.5167,9.9296,11803.38,1567560640
346184,VLG7783,45.4907,9.8841,11803.38,1567560660
346184,VLG7783,45.4647,9.8387,11803.38,1567560680
346184,VLG7783,45.4386,9.7934,11803.38,1567560700
346184,VLG7783,45.4122,9.7474,11811,1567560720
346184,VLG7783,45.3875,9.7043,11811,1567560740
346184,VLG7783,45.3613,9.6589,11811,1567560760
346184,VLG7783,45.3347,9.6128,11818.62,1567560780
346184,VLG7783,45.3079,9.5665,11818.62,1567560800
346184,VLG7783,45.2819,9.5215,11811,1567560820
346184,VLG7783,45.2561,9.4769,11811,1567560840
346184,VLG7783,45.2297,9.4317,11811,1567560860
346184,VLG7783,45.2032,9.3861,11811,1567560880
346184,VLG7783,45.1767,9.3407,11811,1567560900
346184,VLG7783,45.1504,9.2956,11811,1567560920
346184,VLG7783,45.1239,9.2502,11811,1567560940
346184,VLG7783,45.0976,9.2055,11811,1567560960
346184,VLG7783,45.071,9.1601,11811,1567560980
346184,VLG7783,45.045,9.1156,11818.62,1567561000
346184,VLG7783,45.0177,9.0693,11811,1567561020
346184,VLG7783,44.9909,9.0239,11811,1567561040
346184,VLG7783,44.9643,8.979,11811,1567561060
346184,VLG7783,44.9382,8.9348,11818.62,1567561080
346184,VLG7783,44.9109,8.8889,11818.62,1567561100
346184,VLG7783,44.8847,8.8447,11811,1567561120
346184,VLG7783,44.8593,8.8019,11811,1567561140
346184,VLG7783,44.8324,8.7568,11811,1567561160
346184,VLG7783,44.8059,8.7123,11811,1567561180
346184,VLG7783,44.7797,8.6685,11811,1567561200
346184,VLG7783,44.7531,8.6239,11811,1567561220
346184,VLG7783,44.7265,8.5795,11811,1567561240
346184,VLG7783,44.6997,8.5347,11811,1567561260
346184,VLG7783,44.6733,8.4908,11803.38,1567561280
346184,VLG7783,44.6465,8.4463,11803.38,1567561300
346184,VLG7783,44.62,8.4022,11803.38,1567561320
346184,VLG7783,44.5937,8.3587,11803.38,1567561340
346184,VLG7783,44.5664,8.3134,11811,1567561360
346184,VLG7783,44.5406,8.2709,11811,1567561380
346184,VLG7783,44.5147,8.2255,11818.62,1567561400
346184,VLG7783,44.491,8.177,11818.62,1567561420
346184,VLG7783,44.4678,8.1282,11826.24,1567561440
346184,VLG7783,44.445,8.0805,11818.62,1567561460
346184,VLG7783,44.4221,8.0327,11826.24,1567561480
346184,VLG7783,44.399,7.9846,11826.24,1567561500
346184,VLG7783,44.3764,7.9376,11826.24,1567561520
346184,VLG7783,44.3532,7.8892,11826.24,1567561540
346184,VLG7783,44.3299,7.8409,11826.24,1567561560
346184,VLG7783,44.3071,7.7935,11826.24,1567561580
346184,VLG7783,44.2846,7.747,11818.62,1567561600
346184,VLG7783,44.2619,7.7,11818.62,1567561620
346184,VLG7783,44.2385,7.6515,11818.62,1567561640
346184,VLG7783,44.216,7.6052,11818.62,1567561660
346184,VLG7783,44.1927,7.5575,11818.62,1567561680
346184,VLG7783,44.1701,7.5108,11818.62,1567561700
346184,VLG7783,44.1472,7.4639,11818.62,1567561720
4b5d6e,VIKTOR31,47.4554,8.5528,,1567561440
4b5d6e,VIKTOR31,47.4566,8.5537,,1567561460
4b5d6e,VIKTOR31,47.4564,8.5573,,1567561480
4b5d6e,VIKTOR31,47.4562,8.5599,,1567561500
4b5d6e,VIKTOR31,47.4559,8.5633,,1567561520
4b5d6e,VIKTOR31,47.4559,8.5633,,1567561540
4b5d6e,VIKTOR31,47.4559,8.5633,,1567561560
4b5d6e,VIKTOR31,47.4559,8.5633,,1567561580
4b5d6e,VIKTOR31,47.4559,8.5633,,1567561600
4b5d6e,VIKTOR31,47.4563,8.5747,,1567561620
4b5d6e,VIKTOR31,47.4563,8.5747,,1567561640
4b5d6e,VIKTOR31,47.4563,8.5747,,1567561660
4b5d6e,VIKTOR31,47.4563,8.5747,,1567561680
4b5d6e,VIKTOR31,47.4563,8.5747,,1567561700
4b5d6e,VIKTOR31,47.4582,8.5687,,1567561720
a353c6,UPS236,50.8582,7.1615,320.04,1567561600
a353c6,UPS236,50.8339,7.1953,922.02,1567561640
a353c6,UPS236,50.8217,7.2124,1203.96,1567561660
a353c6,UPS236,50.8092,7.2297,1455.42,1567561680
a353c6,UPS236,50.7957,7.2472,1569.72,1567561700
a353c6,UPS236,50.7763,7.2478,1684.02,1567561720
a38dd8,UPS218,50.8528,7.1693,518.16,1567561320
a38dd8,UPS218,50.8408,7.1857,807.72,1567561340
a38dd8,UPS218,50.829,7.2019,1074.42,1567561360
a38dd8,UPS218,50.8167,7.2191,1348.74,1567561380
a38dd8,UPS218,50.8049,7.2355,1531.62,1567561400
a38dd8,UPS218,50.7886,7.2515,1638.3,1567561420
a38dd8,UPS218,50.7698,7.2428,1874.52,1567561440
a38dd8,UPS218,50.7574,7.2175,2194.56,1567561460
a38dd8,UPS218,50.7511,7.1859,2499.36,1567561480
a38dd8,UPS218,50.7539,7.1527,2743.2,1567561500
a38dd8,UPS218,50.7591,7.1151,2926.08,1567561520
a38dd8,UPS218,50.7644,7.0767,3215.64,1567561540
a38dd8,UPS218,50.7697,7.0361,3459.48,1567561560
a38dd8,UPS218,50.7742,6.9935,3627.12,1567561580
a38dd8,UPS218,50.771,6.9448,3794.76,1567561600
a38dd8,UPS218,50.7611,6.8951,4015.74,1567561620
a38dd8,UPS218,50.7508,6.8431,4130.04,1567561640
a38dd8,UPS218,50.7399,6.7904,4693.92,1567561660
a38dd8,UPS218,50.729,6.7383,5036.82,1567561680
a38dd8,UPS218,50.7175,6.6841,5417.82,1567561700
a38dd8,UPS218,50.706,6.6294,5753.1,1567561720
aa9300,UAL944,57.305,-8.1221,11262.36,1567561560
aa9300,UAL944,57.2714,-8.0349,11262.36,1567561580
aa9300,UAL944,57.2396,-7.9527,11262.36,1567561600
aa9300,UAL944,57.2107,-7.8784,11262.36,1567561620
aa9300,UAL944,57.1836,-7.8087,11262.36,1567561640
aa9300,UAL944,57.1553,-7.7362,11269.98,1567561660
aa9300,UAL944,57.1303,-7.6724,11269.98,1567561680
aa9300,UAL944,57.1027,-7.6023,11269.98,1567561700
aa9300,UAL944,57.075,-7.5322,11269.98,1567561720
4bd184,TWI368,49.315,12.9035,7162.8,1567555200
4bd184,TWI368,49.3078,12.9699,7452.36,1567555220
4bd184,TWI368,49.3008,13.0343,7642.86,1567555240
4bd184,TWI368,49.2935,13.099,7879.08,1567555260
4bd184,TWI368,49.2861,13.1655,7955.28,1567555280
